RInumber,cNumber,ChargedMass,RT,ionMode,S1,S2,S3,S4,S5
RI540,C14614,223.101192920091,1146.0161,positive,0.681913053471427,0.632155350221076,0.401603247915347,0.622767638168424,0.595918067727496
RI541,C02533,223.132870894091,1105.2953,positive,0.00075120267233157,0.0016958922663407,0.000922488780721366,0.00102375426357999,0.000847271689251751
RI542,C04223,223.132870894091,1105.2953,positive,0.00075120267233157,0.0016958922663407,0.000922488780721366,0.00102375426357999,0.000847271689251751
RI543,C01126,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI544,C03220,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI545,C09621,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI546,C09628,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI547,C09631,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI548,C09651,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI549,C09663,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI550,C09664,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI551,C09676,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI552,C09682,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI553,C09698,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI554,C09704,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI555,C09705,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI556,C16143,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI557,C16813,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI558,C16970,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI559,C17124,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI560,C18245,223.205641906091,1357.05399999999,positive,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI561,C00766,225.091006080091,1274.81629999998,positive,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI562,C01927,225.091006080091,1274.81629999998,positive,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI563,C02099,225.091006080091,1274.81629999998,positive,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI564,C09321,225.091006080091,1274.81629999998,positive,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI565,C14231,225.091006080091,1274.81629999998,positive,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI566,C14232,225.091006080091,1274.81629999998,positive,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI567,C16208,225.091006080091,1274.81629999998,positive,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI568,C10673,225.112135452091,744.4704,positive,0,0.000757289883652992,0,6.8041744297504e-05,7.8071607442963e-05
RI569,C01760,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI570,C01760,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI571,C04166,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI572,C04166,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI573,C11512,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI574,C11512,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI575,C16318,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI576,C16318,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI577,C01760,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI578,C01760,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI579,C04166,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI580,C04166,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI581,C11512,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI582,C11512,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI583,C16318,225.148520958091,735.20429999998,positive,5.28706523576127e-05,0.00148330666462392,0.000129738366475091,0.000128017704995617,0.000508308698999015
RI584,C16318,225.148520958091,1099.9746,positive,0.000773418088713947,0.00193893140091132,0.00048859480033204,0.000505041373362164,0.00039511432559468
RI585,C06183,225.196139852091,1104.10685,positive,0.0144451950013799,0.0186313401155627,0.0174260544021878,0.0139496277737401,0.0133989322642385
RI586,C06521,225.196139852091,1104.10685,positive,0.0144451950013799,0.0186313401155627,0.0174260544021878,0.0139496277737401,0.0133989322642385
RI587,C11358,225.196139852091,1104.10685,positive,0.0144451950013799,0.0186313401155627,0.0174260544021878,0.0139496277737401,0.0133989322642385
RI588,C04277,227.175404410091,453.37589999998,positive,0.0118761459468036,0.0111204240042456,0.0179322719062632,0.0247111244223334,0.00369931435379857
RI589,C00881,228.097882371091,90.92,positive,0.00138013524127283,0.00300675278868102,0.000766354214977082,0.00111622871460361,0.000909093352144539
RI590,C00526,229.081897956091,154.56490000002,positive,0.000976604295121689,0.00129547042711142,0.00124552423284287,0.000964045354997905,0.000950846757963227
RI591,C03582,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI592,C09312,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI593,C09314,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI594,C09317,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI595,C09925,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI596,C14285,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI597,C14393,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI598,C15196,229.085920702091,1324.16960000001,positive,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI599,C02678,231.159085644091,1283.35224999998,positive,0.00101853959495869,0.001144844875021,0.000785212617105765,0.000818632872582284,0.000681932183826256
RI600,C14523,231.159085644091,1283.35224999998,positive,0.00101853959495869,0.001144844875021,0.000785212617105765,0.000818632872582284,0.000681932183826256
RI601,C09289,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI602,C09382,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI603,C09383,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI604,C09384,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI605,C09408,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI606,C09454,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI607,C09466,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI608,C09484,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI609,C09692,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI610,C09710,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI611,C17488,233.153606336091,1086.36529999998,positive,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI612,C18036,235.132870894091,1074.4468,positive,0.000685254410749033,0.00150032275828124,0.000103860785537942,7.3443457802739e-05,0.000152065542393856
RI613,C09350,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI614,C09376,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI615,C09399,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI616,C09409,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI617,C09677,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI618,C09686,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI619,C09712,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI620,C09721,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI621,C09739,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI622,C09743,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI623,C16942,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI624,C16949,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI625,C17090,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI626,C17489,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI627,C17491,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI628,C17492,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI629,C17504,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI630,C17609,235.169256400091,1427.08689999998,positive,0.0209903075081455,0.0150203410947136,0.0308028585514421,0.0242183291404037,0.0185538330746282
RI631,C11075,237.123368840091,282.35950000002,positive,0.00101960938085858,0.0026790790903336,0.000266993882524032,0.000740483119159638,0.000855017623309272
RI632,C11075,237.123368840091,191.77170000002,positive,0.000438502282777314,0.0011689938048644,0.000157117085082357,0.000430790975723372,0.000518417967897255
RI633,C11723,237.123368840091,282.35950000002,positive,0.00101960938085858,0.0026790790903336,0.000266993882524032,0.000740483119159638,0.000855017623309272
